raceId,seasonKey,year,round,driverNumber,driverId,constructorId,chassisId,engineId
fe-2014-15-r9-moscow,2014-15,2015,9,3,jaime-alguersuari,virgin-racing-formula-e-team,spark-renault-srt-01e,spark-renault-srt-01-e
fe-2014-15-r9-moscow,2014-15,2015,9,30,stephane-sarrazin,venturi-formula-e-team,spark-renault-srt-01e,spark-renault-srt-01-e
fe-2014-15-r9-moscow,2014-15,2015,9,6,loic-duval,dragon-racing-formula-e-team,spark-renault-srt-01e,spark-renault-srt-01-e
fe-2014-15-r9-moscow,2014-15,2015,9,21,bruno-senna,mahindra-racing-formula-e-team,spark-renault-srt-01e,spark-renault-srt-01-e
fe-2014-15-r9-moscow,2014-15,2015,9,18,vitantonio-liuzzi,trulli-formula-e-team,spark-renault-srt-01e,spark-renault-srt-01-e
fe-2014-15-r9-moscow,2014-15,2015,9,10,jarno-trulli,trulli-formula-e-team,spark-renault-srt-01e,spark-renault-srt-01-e
fe-2014-15-r9-moscow,2014-15,2015,9,88,antonio-garcia,nextev-tcr-formula-e-team,spark-renault-srt-01e,spark-renault-srt-01-e
fe-2014-15-r10-london,2014-15,2015,10,7,jerome-d-ambrosio,dragon-racing-formula-e-team,spark-renault-srt-01e,spark-renault-srt-01-e
fe-2014-15-r10-london,2014-15,2015,10,8,nicolas-prost,team-e-dams-renault,spark-renault-srt-01e,spark-renault-srt-01-e
fe-2014-15-r10-london,2014-15,2015,10,6,loic-duval,dragon-racing-formula-e-team,spark-renault-srt-01e,spark-renault-srt-01-e
fe-2014-15-r10-london,2014-15,2015,10,30,stephane-sarrazin,venturi-formula-e-team,spark-renault-srt-01e,spark-renault-srt-01-e
fe-2014-15-r10-london,2014-15,2015,10,28,simona-de-silvestro,andretti-autosport-formula-e-team,spark-renault-srt-01e,spark-renault-srt-01-e
fe-2014-15-r10-london,2014-15,2015,10,5,karun-chandhok,mahindra-racing-formula-e-team,spark-renault-srt-01e,spark-renault-srt-01-e
fe-2014-15-r10-london,2014-15,2015,10,23,nick-heidfeld,venturi-formula-e-team,spark-renault-srt-01e,spark-renault-srt-01-e
fe-2014-15-r10-london,2014-15,2015,10,3,fabio-leimer,virgin-racing-formula-e-team,spark-renault-srt-01e,spark-renault-srt-01-e
fe-2014-15-r10-london,2014-15,2015,10,10,jarno-trulli,trulli-formula-e-team,spark-renault-srt-01e,spark-renault-srt-01-e
fe-2014-15-r10-london,2014-15,2015,10,21,bruno-senna,mahindra-racing-formula-e-team,spark-renault-srt-01e,spark-renault-srt-01-e
fe-2014-15-r10-london,2014-15,2015,10,77,salvador-duran,amlin-aguri,spark-renault-srt-01e,spark-renault-srt-01-e
fe-2014-15-r10-london,2014-15,2015,10,18,alex-fontana,trulli-formula-e-team,spark-renault-srt-01e,spark-renault-srt-01-e
fe-2014-15-r10-london,2014-15,2015,10,55,sakon-yamamoto,amlin-aguri,spark-renault-srt-01e,spark-renault-srt-01-e
fe-2014-15-r11-london,2014-15,2015,11,7,jerome-d-ambrosio,dragon-racing-formula-e-team,spark-renault-srt-01e,spark-renault-srt-01-e
fe-2014-15-r11-london,2014-15,2015,11,6,loic-duval,dragon-racing-formula-e-team,spark-renault-srt-01e,spark-renault-srt-01-e
fe-2014-15-r11-london,2014-15,2015,11,21,bruno-senna,mahindra-racing-formula-e-team,spark-renault-srt-01e,spark-renault-srt-01-e
fe-2014-15-r11-london,2014-15,2015,11,77,salvador-duran,amlin-aguri,spark-renault-srt-01e,spark-renault-srt-01-e
fe-2014-15-r11-london,2014-15,2015,11,8,nicolas-prost,team-e-dams-renault,spark-renault-srt-01e,spark-renault-srt-01-e
fe-2014-15-r11-london,2014-15,2015,11,28,simona-de-silvestro,andretti-autosport-formula-e-team,spark-renault-srt-01e,spark-renault-srt-01-e
fe-2014-15-r11-london,2014-15,2015,11,5,karun-chandhok,mahindra-racing-formula-e-team,spark-renault-srt-01e,spark-renault-srt-01-e
fe-2014-15-r11-london,2014-15,2015,11,18,alex-fontana,trulli-formula-e-team,spark-renault-srt-01e,spark-renault-srt-01-e
fe-2014-15-r11-london,2014-15,2015,11,30,stephane-sarrazin,venturi-formula-e-team,spark-renault-srt-01e,spark-renault-srt-01-e
fe-2014-15-r11-london,2014-15,2015,11,23,nick-heidfeld,venturi-formula-e-team,spark-renault-srt-01e,spark-renault-srt-01-e
fe-2014-15-r11-london,2014-15,2015,11,3,fabio-leimer,virgin-racing-formula-e-team,spark-renault-srt-01e,spark-renault-srt-01-e
fe-2014-15-r11-london,2014-15,2015,11,10,jarno-trulli,trulli-formula-e-team,spark-renault-srt-01e,spark-renault-srt-01-e
fe-2014-15-r11-london,2014-15,2015,11,55,sakon-yamamoto,amlin-aguri,spark-renault-srt-01e,spark-renault-srt-01-e
fe-2015-16-r1-beijing,2015-16,2016,1,9,sebastien-buemi,renault-e-dams,spark-renault-srt-01e,renault-z-e-15
fe-2015-16-r1-beijing,2015-16,2016,1,11,lucas-di-grassi,abt-schaeffler-audi-sport,spark-renault-srt-01e,abt-schaeffler-fe01
fe-2015-16-r1-beijing,2015-16,2016,1,88,oliver-turvey,nextev-tcr-formula-e-team,spark-renault-srt-01e,nextev-tcr-formulae-001
fe-2015-16-r1-beijing,2015-16,2016,1,2,sam-bird,ds-virgin-racing-formula-e-team,spark-renault-srt-01e,virgin-racing-engineering-dsv-01
fe-2015-16-r1-beijing,2015-16,2016,1,27,robin-frijns,andretti-formula-e-team,spark-renault-srt-01e,srt01-e
fe-2015-16-r1-beijing,2015-16,2016,1,66,daniel-abt,abt-schaeffler-audi-sport,spark-renault-srt-01e,abt-schaeffler-fe01
fe-2015-16-r1-beijing,2015-16,2016,1,25,jean-eric-vergne,ds-virgin-racing-formula-e-team,spark-renault-srt-01e,virgin-racing-engineering-dsv-01
fe-2015-16-r1-beijing,2015-16,2016,1,1,nelson-piquet-jr,nextev-tcr-formula-e-team,spark-renault-srt-01e,nextev-tcr-formulae-001
fe-2015-16-r1-beijing,2015-16,2016,1,55,antonio-felix-da-costa,team-aguri,spark-renault-srt-01e,srt01-e
fe-2015-16-r2-putrajaya,2015-16,2016,2,11,lucas-di-grassi,abt-schaeffler-audi-sport,spark-renault-srt-01e,abt-schaeffler-fe01
fe-2015-16-r2-putrajaya,2015-16,2016,2,2,sam-bird,ds-virgin-racing-formula-e-team,spark-renault-srt-01e,virgin-racing-engineering-dsv-01
fe-2015-16-r2-putrajaya,2015-16,2016,2,27,robin-frijns,andretti-formula-e-team,spark-renault-srt-01e,srt01-e
fe-2015-16-r2-putrajaya,2015-16,2016,2,55,antonio-felix-da-costa,team-aguri,spark-renault-srt-01e,srt01-e
fe-2015-16-r2-putrajaya,2015-16,2016,2,66,daniel-abt,abt-schaeffler-audi-sport,spark-renault-srt-01e,abt-schaeffler-fe01
fe-2015-16-r2-putrajaya,2015-16,2016,2,1,nelson-piquet-jr,nextev-tcr-formula-e-team,spark-renault-srt-01e,nextev-tcr-formulae-001
fe-2015-16-r2-putrajaya,2015-16,2016,2,9,sebastien-buemi,renault-e-dams,spark-renault-srt-01e,renault-z-e-15
fe-2015-16-r2-putrajaya,2015-16,2016,2,25,jean-eric-vergne,ds-virgin-racing-formula-e-team,spark-renault-srt-01e,virgin-racing-engineering-dsv-01
fe-2015-16-r2-putrajaya,2015-16,2016,2,88,oliver-turvey,nextev-tcr-formula-e-team,spark-renault-srt-01e,nextev-tcr-formulae-001
fe-2015-16-r3-punta-del-este,2015-16,2016,3,9,sebastien-buemi,renault-e-dams,spark-renault-srt-01e,renault-z-e-15
fe-2015-16-r3-punta-del-este,2015-16,2016,3,11,lucas-di-grassi,abt-schaeffler-audi-sport,spark-renault-srt-01e,abt-schaeffler-fe01
fe-2015-16-r3-punta-del-este,2015-16,2016,3,55,antonio-felix-da-costa,team-aguri,spark-renault-srt-01e,srt01-e
fe-2015-16-r3-punta-del-este,2015-16,2016,3,25,jean-eric-vergne,ds-virgin-racing-formula-e-team,spark-renault-srt-01e,virgin-racing-engineering-dsv-01
fe-2015-16-r3-punta-del-este,2015-16,2016,3,66,daniel-abt,abt-schaeffler-audi-sport,spark-renault-srt-01e,abt-schaeffler-fe01
fe-2015-16-r3-punta-del-este,2015-16,2016,3,27,robin-frijns,andretti-formula-e-team,spark-renault-srt-01e,srt01-e
fe-2015-16-r3-punta-del-este,2015-16,2016,3,88,oliver-turvey,nextev-tcr-formula-e-team,spark-renault-srt-01e,nextev-tcr-formulae-001
fe-2015-16-r3-punta-del-este,2015-16,2016,3,23,oliver-rowland,mahindra-racing-formula-e-team,spark-renault-srt-01e,mahindra-m2electro
fe-2015-16-r3-punta-del-este,2015-16,2016,3,1,nelson-piquet-jr,nextev-tcr-formula-e-team,spark-renault-srt-01e,nextev-tcr-formulae-001
fe-2015-16-r3-punta-del-este,2015-16,2016,3,2,sam-bird,ds-virgin-racing-formula-e-team,spark-renault-srt-01e,virgin-racing-engineering-dsv-01
fe-2015-16-r4-buenos-aires,2015-16,2016,4,2,sam-bird,ds-virgin-racing-formula-e-team,spark-renault-srt-01e,virgin-racing-engineering-dsv-01
fe-2015-16-r4-buenos-aires,2015-16,2016,4,9,sebastien-buemi,renault-e-dams,spark-renault-srt-01e,renault-z-e-15
fe-2015-16-r4-buenos-aires,2015-16,2016,4,11,lucas-di-grassi,abt-schaeffler-audi-sport,spark-renault-srt-01e,abt-schaeffler-fe01
fe-2015-16-r4-buenos-aires,2015-16,2016,4,27,robin-frijns,andretti-formula-e-team,spark-renault-srt-01e,srt01-e
fe-2015-16-r4-buenos-aires,2015-16,2016,4,88,oliver-turvey,nextev-tcr-formula-e-team,spark-renault-srt-01e,nextev-tcr-formulae-001
fe-2015-16-r4-buenos-aires,2015-16,2016,4,25,jean-eric-vergne,ds-virgin-racing-formula-e-team,spark-renault-srt-01e,virgin-racing-engineering-dsv-01
fe-2015-16-r4-buenos-aires,2015-16,2016,4,1,nelson-piquet-jr,nextev-tcr-formula-e-team,spark-renault-srt-01e,nextev-tcr-formulae-001
fe-2015-16-r4-buenos-aires,2015-16,2016,4,66,daniel-abt,abt-schaeffler-audi-sport,spark-renault-srt-01e,abt-schaeffler-fe01
fe-2015-16-r4-buenos-aires,2015-16,2016,4,55,antonio-felix-da-costa,team-aguri,spark-renault-srt-01e,srt01-e
fe-2015-16-r5-mexico-city,2015-16,2016,5,9,sebastien-buemi,renault-e-dams,spark-renault-srt-01e,renault-z-e-15
fe-2015-16-r5-mexico-city,2015-16,2016,5,27,robin-frijns,andretti-formula-e-team,spark-renault-srt-01e,srt01-e
fe-2015-16-r5-mexico-city,2015-16,2016,5,2,sam-bird,ds-virgin-racing-formula-e-team,spark-renault-srt-01e,virgin-racing-engineering-dsv-01
fe-2015-16-r5-mexico-city,2015-16,2016,5,66,daniel-abt,abt-schaeffler-audi-sport,spark-renault-srt-01e,abt-schaeffler-fe01
fe-2015-16-r5-mexico-city,2015-16,2016,5,88,oliver-turvey,nextev-tcr-formula-e-team,spark-renault-srt-01e,nextev-tcr-formulae-001
fe-2015-16-r5-mexico-city,2015-16,2016,5,1,nelson-piquet-jr,nextev-tcr-formula-e-team,spark-renault-srt-01e,nextev-tcr-formulae-001
fe-2015-16-r5-mexico-city,2015-16,2016,5,25,jean-eric-vergne,ds-virgin-racing-formula-e-team,spark-renault-srt-01e,virgin-racing-engineering-dsv-01
fe-2015-16-r5-mexico-city,2015-16,2016,5,55,antonio-felix-da-costa,team-aguri,spark-renault-srt-01e,srt01-e
fe-2015-16-r5-mexico-city,2015-16,2016,5,11,lucas-di-grassi,abt-schaeffler-audi-sport,spark-renault-srt-01e,abt-schaeffler-fe01
fe-2015-16-r6-long-beach,2015-16,2016,6,11,lucas-di-grassi,abt-schaeffler-audi-sport,spark-renault-srt-01e,abt-schaeffler-fe01
fe-2015-16-r6-long-beach,2015-16,2016,6,66,daniel-abt,abt-schaeffler-audi-sport,spark-renault-srt-01e,abt-schaeffler-fe01
fe-2015-16-r6-long-beach,2015-16,2016,6,2,sam-bird,ds-virgin-racing-formula-e-team,spark-renault-srt-01e,virgin-racing-engineering-dsv-01
fe-2015-16-r6-long-beach,2015-16,2016,6,88,oliver-turvey,nextev-tcr-formula-e-team,spark-renault-srt-01e,nextev-tcr-formulae-001
fe-2015-16-r6-long-beach,2015-16,2016,6,25,jean-eric-vergne,ds-virgin-racing-formula-e-team,spark-renault-srt-01e,virgin-racing-engineering-dsv-01
fe-2015-16-r6-long-beach,2015-16,2016,6,27,robin-frijns,andretti-formula-e-team,spark-renault-srt-01e,srt01-e
fe-2015-16-r6-long-beach,2015-16,2016,6,9,sebastien-buemi,renault-e-dams,spark-renault-srt-01e,renault-z-e-15
fe-2015-16-r6-long-beach,2015-16,2016,6,55,antonio-felix-da-costa,team-aguri,spark-renault-srt-01e,srt01-e
fe-2015-16-r6-long-beach,2015-16,2016,6,1,nelson-piquet-jr,nextev-tcr-formula-e-team,spark-renault-srt-01e,nextev-tcr-formulae-001
fe-2015-16-r7-paris,2015-16,2016,7,11,lucas-di-grassi,abt-schaeffler-audi-sport,spark-renault-srt-01e,abt-schaeffler-fe01
fe-2015-16-r7-paris,2015-16,2016,7,25,jean-eric-vergne,ds-virgin-racing-formula-e-team,spark-renault-srt-01e,virgin-racing-engineering-dsv-01
fe-2015-16-r7-paris,2015-16,2016,7,9,sebastien-buemi,renault-e-dams,spark-renault-srt-01e,renault-z-e-15
fe-2015-16-r7-paris,2015-16,2016,7,2,sam-bird,ds-virgin-racing-formula-e-team,spark-renault-srt-01e,virgin-racing-engineering-dsv-01
fe-2015-16-r7-paris,2015-16,2016,7,27,robin-frijns,andretti-formula-e-team,spark-renault-srt-01e,srt01-e
fe-2015-16-r7-paris,2015-16,2016,7,55,antonio-felix-da-costa,team-aguri,spark-renault-srt-01e,srt01-e
fe-2015-16-r7-paris,2015-16,2016,7,66,daniel-abt,abt-schaeffler-audi-sport,spark-renault-srt-01e,abt-schaeffler-fe01
fe-2015-16-r7-paris,2015-16,2016,7,88,oliver-turvey,nextev-tcr-formula-e-team,spark-renault-srt-01e,nextev-tcr-formulae-001
fe-2015-16-r7-paris,2015-16,2016,7,1,nelson-piquet-jr,nextev-tcr-formula-e-team,spark-renault-srt-01e,nextev-tcr-formulae-001
fe-2015-16-r8-berlin,2015-16,2016,8,9,sebastien-buemi,renault-e-dams,spark-renault-srt-01e,renault-z-e-15
fe-2015-16-r8-berlin,2015-16,2016,8,66,daniel-abt,abt-schaeffler-audi-sport,spark-renault-srt-01e,abt-schaeffler-fe01
fe-2015-16-r8-berlin,2015-16,2016,8,11,lucas-di-grassi,abt-schaeffler-audi-sport,spark-renault-srt-01e,abt-schaeffler-fe01
fe-2015-16-r8-berlin,2015-16,2016,8,25,jean-eric-vergne,ds-virgin-racing-formula-e-team,spark-renault-srt-01e,virgin-racing-engineering-dsv-01
fe-2015-16-r8-berlin,2015-16,2016,8,27,robin-frijns,andretti-formula-e-team,spark-renault-srt-01e,srt01-e
fe-2015-16-r8-berlin,2015-16,2016,8,2,sam-bird,ds-virgin-racing-formula-e-team,spark-renault-srt-01e,virgin-racing-engineering-dsv-01
fe-2015-16-r8-berlin,2015-16,2016,8,88,oliver-turvey,nextev-tcr-formula-e-team,spark-renault-srt-01e,nextev-tcr-formulae-001
fe-2015-16-r8-berlin,2015-16,2016,8,1,nelson-piquet-jr,nextev-tcr-formula-e-team,spark-renault-srt-01e,nextev-tcr-formulae-001
fe-2015-16-r8-berlin,2015-16,2016,8,55,rene-rast,team-aguri,spark-renault-srt-01e,srt01-e
fe-2015-16-r9-london,2015-16,2016,9,25,jean-eric-vergne,ds-virgin-racing-formula-e-team,spark-renault-srt-01e,virgin-racing-engineering-dsv-01
fe-2015-16-r9-london,2015-16,2016,9,11,lucas-di-grassi,abt-schaeffler-audi-sport,spark-renault-srt-01e,abt-schaeffler-fe01
fe-2015-16-r9-london,2015-16,2016,9,9,sebastien-buemi,renault-e-dams,spark-renault-srt-01e,renault-z-e-15
fe-2015-16-r9-london,2015-16,2016,9,55,antonio-felix-da-costa,team-aguri,spark-renault-srt-01e,srt01-e
fe-2015-16-r9-london,2015-16,2016,9,2,sam-bird,ds-virgin-racing-formula-e-team,spark-renault-srt-01e,virgin-racing-engineering-dsv-01
fe-2015-16-r9-london,2015-16,2016,9,1,nelson-piquet-jr,nextev-tcr-formula-e-team,spark-renault-srt-01e,nextev-tcr-formulae-001
fe-2015-16-r9-london,2015-16,2016,9,88,oliver-turvey,nextev-tcr-formula-e-team,spark-renault-srt-01e,nextev-tcr-formulae-001
fe-2015-16-r9-london,2015-16,2016,9,27,robin-frijns,andretti-formula-e-team,spark-renault-srt-01e,srt01-e
fe-2015-16-r9-london,2015-16,2016,9,66,daniel-abt,abt-schaeffler-audi-sport,spark-renault-srt-01e,abt-schaeffler-fe01
fe-2015-16-r10-london,2015-16,2016,10,66,daniel-abt,abt-schaeffler-audi-sport,spark-renault-srt-01e,abt-schaeffler-fe01
fe-2015-16-r10-london,2015-16,2016,10,25,jean-eric-vergne,ds-virgin-racing-formula-e-team,spark-renault-srt-01e,virgin-racing-engineering-dsv-01
fe-2015-16-r10-london,2015-16,2016,10,1,nelson-piquet-jr,nextev-tcr-formula-e-team,spark-renault-srt-01e,nextev-tcr-formulae-001
fe-2015-16-r10-london,2015-16,2016,10,88,oliver-turvey,nextev-tcr-formula-e-team,spark-renault-srt-01e,nextev-tcr-formulae-001
fe-2015-16-r10-london,2015-16,2016,10,55,antonio-felix-da-costa,team-aguri,spark-renault-srt-01e,srt01-e
fe-2015-16-r10-london,2015-16,2016,10,27,robin-frijns,andretti-formula-e-team,spark-renault-srt-01e,srt01-e
fe-2015-16-r10-london,2015-16,2016,10,2,sam-bird,ds-virgin-racing-formula-e-team,spark-renault-srt-01e,virgin-racing-engineering-dsv-01
fe-2015-16-r10-london,2015-16,2016,10,11,lucas-di-grassi,abt-schaeffler-audi-sport,spark-renault-srt-01e,abt-schaeffler-fe01
fe-2015-16-r10-london,2015-16,2016,10,9,sebastien-buemi,renault-e-dams,spark-renault-srt-01e,renault-z-e-15
fe-2015-16-r1-beijing,2015-16,2016,1,23,nick-heidfeld,mahindra-racing-formula-e-team,spark-renault-srt-01e,mahindra-m2electro
fe-2015-16-r1-beijing,2015-16,2016,1,6,loic-duval,dragon-racing,spark-renault-srt-01e,venturi-vm200-fe-01
fe-2015-16-r1-beijing,2015-16,2016,1,7,jerome-d-ambrosio,dragon-racing,spark-renault-srt-01e,venturi-vm200-fe-01
fe-2015-16-r1-beijing,2015-16,2016,1,77,nathanael-berthon,team-aguri,spark-renault-srt-01e,srt01-e
fe-2015-16-r1-beijing,2015-16,2016,1,4,stephane-sarrazin,venturi-formula-e-team,spark-renault-srt-01e,venturi-vm200-fe-01
fe-2015-16-r1-beijing,2015-16,2016,1,21,bruno-senna,mahindra-racing-formula-e-team,spark-renault-srt-01e,mahindra-m2electro
fe-2015-16-r1-beijing,2015-16,2016,1,12,jacques-villeneuve,venturi-formula-e-team,spark-renault-srt-01e,venturi-vm200-fe-01
fe-2015-16-r1-beijing,2015-16,2016,1,8,nicolas-prost,renault-e-dams,spark-renault-srt-01e,renault-z-e-15
fe-2015-16-r1-beijing,2015-16,2016,1,28,simona-de-silvestro,andretti-formula-e-race-team,spark-renault-srt-01e,srt01-e
fe-2015-16-r2-putrajaya,2015-16,2016,2,4,stephane-sarrazin,venturi-formula-e-team,spark-renault-srt-01e,venturi-vm200-fe-01
fe-2015-16-r2-putrajaya,2015-16,2016,2,21,bruno-senna,mahindra-racing-formula-e-team,spark-renault-srt-01e,mahindra-m2electro
fe-2015-16-r2-putrajaya,2015-16,2016,2,23,nick-heidfeld,mahindra-racing-formula-e-team,spark-renault-srt-01e,mahindra-m2electro
fe-2015-16-r2-putrajaya,2015-16,2016,2,8,nicolas-prost,renault-e-dams,spark-renault-srt-01e,renault-z-e-15
fe-2015-16-r2-putrajaya,2015-16,2016,2,12,jacques-villeneuve,venturi-formula-e-team,spark-renault-srt-01e,venturi-vm200-fe-01
fe-2015-16-r2-putrajaya,2015-16,2016,2,28,simona-de-silvestro,andretti-formula-e-race-team,spark-renault-srt-01e,srt01-e
fe-2015-16-r2-putrajaya,2015-16,2016,2,7,jerome-d-ambrosio,dragon-racing,spark-renault-srt-01e,venturi-vm200-fe-01
fe-2015-16-r2-putrajaya,2015-16,2016,2,77,nathanael-berthon,team-aguri,spark-renault-srt-01e,srt01-e
fe-2015-16-r2-putrajaya,2015-16,2016,2,6,loic-duval,dragon-racing,spark-renault-srt-01e,venturi-vm200-fe-01
fe-2015-16-r3-punta-del-este,2015-16,2016,3,7,jerome-d-ambrosio,dragon-racing,spark-renault-srt-01e,venturi-vm200-fe-01
fe-2015-16-r3-punta-del-este,2015-16,2016,3,6,loic-duval,dragon-racing,spark-renault-srt-01e,venturi-vm200-fe-01
fe-2015-16-r3-punta-del-este,2015-16,2016,3,8,nicolas-prost,renault-e-dams,spark-renault-srt-01e,renault-z-e-15
fe-2015-16-r3-punta-del-este,2015-16,2016,3,4,stephane-sarrazin,venturi-formula-e-team,spark-renault-srt-01e,venturi-vm200-fe-01
fe-2015-16-r3-punta-del-este,2015-16,2016,3,28,simona-de-silvestro,andretti-formula-e-race-team,spark-renault-srt-01e,srt01-e
fe-2015-16-r3-punta-del-este,2015-16,2016,3,77,nathanael-berthon,team-aguri,spark-renault-srt-01e,srt01-e
fe-2015-16-r3-punta-del-este,2015-16,2016,3,21,bruno-senna,mahindra-racing-formula-e-team,spark-renault-srt-01e,mahindra-m2electro
fe-2015-16-r4-buenos-aires,2015-16,2016,4,4,stephane-sarrazin,venturi-formula-e-team,spark-renault-srt-01e,venturi-vm200-fe-01
fe-2015-16-r4-buenos-aires,2015-16,2016,4,8,nicolas-prost,renault-e-dams,spark-renault-srt-01e,renault-z-e-15
fe-2015-16-r4-buenos-aires,2015-16,2016,4,6,loic-duval,dragon-racing,spark-renault-srt-01e,venturi-vm200-fe-01
fe-2015-16-r4-buenos-aires,2015-16,2016,4,23,nick-heidfeld,mahindra-racing-formula-e-team,spark-renault-srt-01e,mahindra-m2electro
fe-2015-16-r4-buenos-aires,2015-16,2016,4,21,bruno-senna,mahindra-racing-formula-e-team,spark-renault-srt-01e,mahindra-m2electro
fe-2015-16-r4-buenos-aires,2015-16,2016,4,28,simona-de-silvestro,andretti-formula-e-race-team,spark-renault-srt-01e,srt01-e
fe-2015-16-r4-buenos-aires,2015-16,2016,4,12,mike-conway,venturi-formula-e-team,spark-renault-srt-01e,venturi-vm200-fe-01
fe-2015-16-r4-buenos-aires,2015-16,2016,4,7,jerome-d-ambrosio,dragon-racing,spark-renault-srt-01e,venturi-vm200-fe-01
fe-2015-16-r4-buenos-aires,2015-16,2016,4,77,salvador-duran,team-aguri,spark-renault-srt-01e,srt01-e
fe-2015-16-r5-mexico-city,2015-16,2016,5,7,jerome-d-ambrosio,dragon-racing,spark-renault-srt-01e,venturi-vm200-fe-01
fe-2015-16-r5-mexico-city,2015-16,2016,5,8,nicolas-prost,renault-e-dams,spark-renault-srt-01e,renault-z-e-15
fe-2015-16-r5-mexico-city,2015-16,2016,5,6,loic-duval,dragon-racing,spark-renault-srt-01e,venturi-vm200-fe-01
fe-2015-16-r5-mexico-city,2015-16,2016,5,23,nick-heidfeld,mahindra-racing-formula-e-team,spark-renault-srt-01e,mahindra-m2electro
fe-2015-16-r5-mexico-city,2015-16,2016,5,4,stephane-sarrazin,venturi-formula-e-team,spark-renault-srt-01e,venturi-vm200-fe-01
fe-2015-16-r5-mexico-city,2015-16,2016,5,21,bruno-senna,mahindra-racing-formula-e-team,spark-renault-srt-01e,mahindra-m2electro
fe-2015-16-r5-mexico-city,2015-16,2016,5,12,mike-conway,venturi-formula-e-team,spark-renault-srt-01e,venturi-vm200-fe-01
fe-2015-16-r5-mexico-city,2015-16,2016,5,28,simona-de-silvestro,andretti-formula-e-race-team,spark-renault-srt-01e,srt01-e
fe-2015-16-r5-mexico-city,2015-16,2016,5,77,salvador-duran,team-aguri,spark-renault-srt-01e,srt01-e
fe-2015-16-r6-long-beach,2015-16,2016,6,4,stephane-sarrazin,venturi-formula-e-team,spark-renault-srt-01e,venturi-vm200-fe-01
fe-2015-16-r6-long-beach,2015-16,2016,6,23,nick-heidfeld,mahindra-racing-formula-e-team,spark-renault-srt-01e,mahindra-m2electro
fe-2015-16-r6-long-beach,2015-16,2016,6,21,bruno-senna,mahindra-racing-formula-e-team,spark-renault-srt-01e,mahindra-m2electro
fe-2015-16-r6-long-beach,2015-16,2016,6,7,jerome-d-ambrosio,dragon-racing,spark-renault-srt-01e,venturi-vm200-fe-01
fe-2015-16-r6-long-beach,2015-16,2016,6,6,loic-duval,dragon-racing,spark-renault-srt-01e,venturi-vm200-fe-01
fe-2015-16-r6-long-beach,2015-16,2016,6,28,simona-de-silvestro,andretti-formula-e-race-team,spark-renault-srt-01e,srt01-e
fe-2015-16-r6-long-beach,2015-16,2016,6,12,mike-conway,venturi-formula-e-team,spark-renault-srt-01e,venturi-vm200-fe-01
